optimizer_step,tensor_num_weights,threshold,flipped_weights,stable_weights,flipped_mean_normalized_margin,flipped_median_normalized_margin,stable_mean_normalized_margin,stable_median_normalized_margin,fraction_flips_within_1pct,fraction_flips_within_5pct,fraction_flips_within_10pct,tensor_slot,total_weights,flip_rate,log10_threshold,threshold_log_change,abs_threshold_log_change
80,589824,5.889087134614002e-11,246984,342840,1.0716471672058105,0.70778888463974,0.7415145039558411,0.7575086951255798,0.012049363926053047,0.06212548166513443,0.12435218691825867,19,589824,0.4187418619791667,-10.229952019835181,0.026322531161508067,0.026322531161508067
82,589824,6.23661330911851e-11,246522,343302,1.073073148727417,0.7103779911994934,0.7428150177001953,0.763664722442627,0.012177412398159504,0.06314649432897568,0.12629704177379608,19,589824,0.4179585774739583,-10.205051182824333,0.024900837010848775,0.024900837010848775
84,589824,6.58877466475083e-11,246610,343214,1.0618903636932373,0.7097510695457458,0.7454424500465393,0.7698726654052734,0.012688050046563148,0.06419447809457779,0.128660649061203,19,589824,0.4181077745225694,-10.181195345014112,0.023855837810220493,0.023855837810220493
86,589824,6.959566950515139e-11,247448,342376,1.0509088039398193,0.712217390537262,0.748681366443634,0.7778559923171997,0.012560214847326279,0.06514904648065567,0.129999041557312,19,589824,0.4195285373263889,-10.157417782925757,0.023777562088355353,0.023777562088355353
88,589824,7.297182996746088e-11,246178,343646,1.063062071800232,0.7160135507583618,0.7481067180633545,0.7809222340583801,0.01312871091067791,0.06535108387470245,0.13024315237998962,19,589824,0.4173753526475694,-10.136844762493324,0.020573020432433253,0.020573020432433253
90,589824,7.624758463498083e-11,244392,345432,1.0448335409164429,0.7150575518608093,0.7468058466911316,0.7817578911781311,0.01324511505663395,0.06637696921825409,0.13331860303878784,19,589824,0.4143473307291667,-10.117773909309888,0.019070853183436043,0.019070853183436043
92,589824,7.950479163909563e-11,245396,344428,1.0379072427749634,0.712913990020752,0.7462183833122253,0.7855386137962341,0.013231674209237099,0.06840779632329941,0.13565421104431152,19,589824,0.4160495334201389,-10.09960669625286,0.018167213057028064,0.018167213057028064
94,589824,8.296222042680768e-11,246826,342998,1.0409104824066162,0.7150850892066956,0.7465974688529968,0.7920209169387817,0.013276558369398117,0.06852195411920547,0.136383518576622,19,589824,0.4184739854600694,-10.081119632870157,0.018487063382702118,0.018487063382702118
96,589824,8.618240149305123e-11,246614,343210,1.0310428142547607,0.7183381915092468,0.7468054890632629,0.7951295971870422,0.013454223982989788,0.06923370063304901,0.1392499953508377,19,589824,0.4181145562065972,-10.06458140836033,0.01653822450982645,0.01653822450982645
98,589824,8.90314350021626e-11,245476,344348,1.032158374786377,0.7192623019218445,0.743341326713562,0.7975873947143555,0.014168391935527325,0.07122895866632462,0.14057178795337677,19,589824,0.4161851671006944,-10.050456626640726,0.014124781719605295,0.014124781719605295
0,589824,6.9028098768377216e-15,136618,453206,0.037791576236486435,0.006026846822351217,0.18006350100040436,0.006728047970682383,0.7535244226455688,0.9345913529396057,0.9698649048805237,20,589824,0.2316250271267361,-14.16097408816136,,
2,589824,4.740940306351485e-14,164030,425794,0.09918070584535599,0.028684135526418686,0.5737098455429077,0.0410241037607193,0.16062305867671967,0.7333048582077026,0.8226361274719238,20,589824,0.2780999077690972,-13.324135512891413,0.8368385752699474,0.8368385752699474
4,589824,4.907263695874339e-14,79284,510540,0.038995616137981415,0.02225189097225666,1.1247519254684448,0.044178154319524765,0.2368573695421219,0.838630735874176,0.9225064516067505,20,589824,0.13441975911458334,-13.309160604218777,0.014974908672636289,0.014974908672636289
6,589824,9.862991228858781e-14,79216,510608,0.06359373033046722,0.028336212038993835,1.5117906332015991,0.08197995275259018,0.18542972207069397,0.7535094022750854,0.8532493710517883,20,589824,0.1343044704861111,-13.005991353093554,0.3031692511252224,0.3031692511252224
8,589824,1.8062641497524484e-13,133192,456632,0.15981313586235046,0.061069589108228683,1.7074024677276611,0.1370229572057724,0.08450958132743835,0.4120742976665497,0.731718122959137,20,589824,0.22581651475694445,-12.743218737748323,0.2627726153452308,0.2627726153452308
10,589824,3.4988824988355094e-13,185274,404550,0.43674802780151367,0.14018894731998444,2.19064998626709,0.23110926151275635,0.03415481746196747,0.17561016976833344,0.3607845604419708,20,589824,0.314117431640625,-12.456070641959565,0.28714809578875844,0.28714809578875844
12,589824,6.580671337713673e-13,219860,369964,0.9573667645454407,0.25787901878356934,2.130441665649414,0.3544462025165558,0.0172427911311388,0.09026198089122772,0.1877240091562271,20,589824,0.3727552625868056,-12.181729798879639,0.27434084307992634,0.27434084307992634
14,589824,1.1681722212816825e-12,234736,355088,1.828116536140442,0.35810837149620056,1.8632251024246216,0.4810665249824524,0.012967759743332863,0.06553319841623306,0.13307715952396393,20,589824,0.3979763454861111,-11.932493125341248,0.24923667353839107,0.24923667353839107
16,589824,2.2273029774699804e-12,238272,351552,2.7901499271392822,0.5058196783065796,1.6736376285552979,0.6221964955329895,0.00860780943185091,0.042984489351511,0.08711472898721695,20,589824,0.4039713541666667,-11.652220702367169,0.28027242297407895,0.28027242297407895
18,589824,4.20494411859651e-12,235788,354036,2.967496871948242,0.5612080693244934,1.560030460357666,0.7285098433494568,0.00845674891024828,0.041427046060562134,0.08330788463354111,20,589824,0.3997599283854167,-11.376239771363439,0.2759809310037298,0.2759809310037298
20,589824,7.33006016995219e-12,231030,358794,2.7600038051605225,0.660889744758606,1.4286903142929077,0.7814291715621948,0.007691641803830862,0.038843441754579544,0.07663939893245697,20,589824,0.391693115234375,-11.134892460369656,0.24134731099378293,0.24134731099378293
22,589824,1.2435022629653236e-11,235518,354306,2.183211326599121,0.6381733417510986,1.2888128757476807,0.8157752752304077,0.007787090726196766,0.038464151322841644,0.07894938439130783,20,589824,0.3993021647135417,-10.905353420050291,0.22953904031936467,0.22953904031936467
24,589824,2.0223161686927504e-11,241624,348200,2.018185615539551,0.7106973528862,1.1788184642791748,0.8358736634254456,0.007615137379616499,0.03873787075281143,0.07744677364826202,20,589824,0.4096544053819444,-10.69415094588423,0.2112024741660612,0.2112024741660612
26,589824,3.033863091306266e-11,237176,352648,1.9785562753677368,0.6937311291694641,1.0671627521514893,0.8380771279335022,0.008381960913538933,0.04044254124164581,0.08262219280004501,20,589824,0.4021131727430556,-10.518004021450338,0.17614692443389224,0.17614692443389224
28,589824,4.478623027992512e-11,239004,350820,1.895995020866394,0.723147451877594,0.9958016276359558,0.8373503684997559,0.008163043297827244,0.041534870862960815,0.08251326531171799,20,589824,0.40521240234375,-10.348855491195105,0.16914853025523335,0.16914853025523335
30,589824,6.565521043500055e-11,246244,343580,1.755858302116394,0.6803942322731018,0.9635559916496277,0.8436259031295776,0.008507821708917618,0.04279495030641556,0.08619499206542969,20,589824,0.4174872504340278,-10.182730802348674,0.1661246888464305,0.1661246888464305
32,589824,9.014036739252163e-11,242096,347728,1.930796504020691,0.7549280524253845,0.9343051910400391,0.8368357419967651,0.008946863934397697,0.04481693357229233,0.08915884792804718,20,589824,0.4104546440972222,-10.045080676171635,0.1376501261770393,0.1376501261770393
34,589824,1.18795362435975e-10,234976,354848,1.8141028881072998,0.7099428176879883,0.9296327829360962,0.8197096586227417,0.009626515209674835,0.048060230910778046,0.0941372811794281,20,589824,0.3983832465277778,-9.925200513123999,0.11988016304763605,0.11988016304763605
36,589824,1.6402469660281582e-10,244708,345116,1.5874933004379272,0.7073758244514465,0.923606812953949,0.8388491868972778,0.009022998623549938,0.04518037661910057,0.0913047343492508,20,589824,0.4148830837673611,-9.785090756886284,0.14010975623771493,0.14010975623771493
38,589824,2.1188131804628085e-10,247286,342538,1.7005854845046997,0.7252634763717651,0.9093886613845825,0.835220456123352,0.010408999398350716,0.051685091108083725,0.1031760722398758,20,589824,0.4192538791232639,-9.673907334120212,0.11118342276607152,0.11118342276607152
40,589824,2.6777458028703904e-10,238456,351368,1.657084584236145,0.7465072274208069,0.9019477367401123,0.8246104121208191,0.009829905815422535,0.050571177154779434,0.09869326651096344,20,589824,0.4042833116319444,-9.572230652734943,0.10167668138526942,0.10167668138526942
42,589824,3.3529706788826275e-10,236851,352973,1.5090876817703247,0.6987170577049255,0.8899213671684265,0.8075134754180908,0.010386276058852673,0.05249713733792305,0.10509561002254486,20,589824,0.4015621609157986,-9.47457024438065,0.09766040835429202,0.09766040835429202
44,589824,4.1490569313573644e-10,239365,350459,1.466149926185608,0.7351575493812561,0.8645859956741333,0.8092238903045654,0.010828650556504726,0.05264345183968544,0.1015562042593956,20,589824,0.4058244493272569,-9.3820506059508,0.09251963842985056,0.09251963842985056
46,589824,5.19563669865164e-10,248592,341232,1.4126263856887817,0.693882167339325,0.8658600449562073,0.8306515216827393,0.010776693932712078,0.05447480082511902,0.1051843985915184,20,589824,0.4214680989583333,-9.28436122428243,0.0976893816683706,0.0976893816683706
48,589824,6.252495743375164e-10,247760,342064,1.512060284614563,0.7537183165550232,0.8610824346542358,0.8370791673660278,0.011337585747241974,0.05833064392209053,0.110893614590168,20,589824,0.4200575086805556,-9.203946595259884,0.08041462902254537,0.08041462902254537
50,589824,7.247848987645966e-10,233500,356324,1.435409426689148,0.7272639274597168,0.8574753999710083,0.7961601614952087,0.011867237277328968,0.058351173996925354,0.10839399695396423,20,589824,0.3958808051215278,-9.139790863967459,0.06415573129242524,0.06415573129242524
52,589824,8.676913632044148e-10,235116,354708,1.2904096841812134,0.713519811630249,0.831975519657135,0.7986643314361572,0.012627809308469296,0.061795029789209366,0.11652545630931854,20,589824,0.39862060546875,-9.061634725391725,0.07815613857573389,0.07815613857573389
54,589824,1.0211019807471189e-09,243404,346420,1.3454315662384033,0.6967018842697144,0.8194720149040222,0.8090813159942627,0.012826411984860897,0.061543770134449005,0.11323560774326324,20,589824,0.4126722547743056,-8.990930881356787,0.0707038440349379,0.0707038440349379
56,589824,1.2085283884744058e-09,247314,342510,1.2765146493911743,0.7358734607696533,0.8273835182189941,0.8174274563789368,0.011463160626590252,0.059062570333480835,0.11343474686145782,20,589824,0.4193013509114583,-8.9177431435079,0.07318773784888677,0.07318773784888677
58,589824,1.3701345613625904e-09,242632,347192,1.3967652320861816,0.7372492551803589,0.820880115032196,0.8074415922164917,0.013135118409991264,0.06397754698991776,0.12054469436407089,20,589824,0.4113633897569444,-8.863236778546158,0.05450636496174255,0.05450636496174255
60,589824,1.5474627135247943e-09,236210,353614,1.3414524793624878,0.7275117039680481,0.8204507827758789,0.810848593711853,0.01244231779128313,0.06178823858499527,0.121353879570961,20,589824,0.4004753960503472,-8.810379806608665,0.0528569719374925,0.0528569719374925
62,589824,1.7398001928015105e-09,236604,353220,1.2502241134643555,0.7013657093048096,0.8211548328399658,0.8054707646369934,0.0126033378764987,0.06176988035440445,0.11874271184206009,20,589824,0.4011433919270833,-8.759500625364756,0.05087918124390889,0.05087918124390889
64,589824,1.9858414912476974e-09,240262,349562,1.1739091873168945,0.7182598114013672,0.8052977919578552,0.8052718043327332,0.012723609805107117,0.06149536371231079,0.11010479927062988,20,589824,0.4073452419704861,-8.70205541959882,0.057445205765937146,0.057445205765937146
66,589824,2.2449664349721843e-09,244896,344928,1.2388302087783813,0.7107381820678711,0.7953323721885681,0.8019949793815613,0.014553116634488106,0.07043806463479996,0.12818095088005066,20,589824,0.4152018229166667,-8.648790147852345,0.053265271746473886,0.053265271746473886
68,589824,2.4935253861713136e-09,240956,348868,1.2916102409362793,0.7503042221069336,0.7931583523750305,0.8117526769638062,0.013301183469593525,0.0639992356300354,0.11740317940711975,20,589824,0.4085218641493056,-8.603186205942512,0.04560394190983352,0.04560394190983352
70,589824,2.7573738847763707e-09,238152,351672,1.1788356304168701,0.7143290042877197,0.8029460310935974,0.8193967342376709,0.01424720324575901,0.06983354687690735,0.1284683644771576,20,589824,0.4037679036458333,-8.5595043419515,0.04368186399101148,0.04368186399101148
72,589824,3.002674331398225e-09,237322,352502,1.2255271673202515,0.7361019253730774,0.7875170111656189,0.8045810461044312,0.015316742472350597,0.06993873417377472,0.12980255484580994,20,589824,0.4023607042100694,-8.522491768615687,0.037012573335813315,0.037012573335813315
74,589824,3.246392044076174e-09,233808,356016,1.179627537727356,0.711487889289856,0.782416045665741,0.7621321678161621,0.013519639149308205,0.06620389223098755,0.12637291848659515,20,589824,0.3964029947916667,-8.488599034633687,0.03389273398200032,0.03389273398200032
76,589824,3.574195606148578e-09,240244,349580,1.1100724935531616,0.7107633352279663,0.7728540301322937,0.7826798558235168,0.015101313591003418,0.06873012334108353,0.1246982216835022,20,589824,0.4073147243923611,-8.446821683406661,0.04177735122702586,0.04177735122702586
78,589824,3.947969062778611e-09,250656,339168,1.1340620517730713,0.6967899799346924,0.7830679416656494,0.8378376960754395,0.014386249706149101,0.07217062264680862,0.13389664888381958,20,589824,0.4249674479166667,-8.40362625922357,0.04319542418309119,0.04319542418309119
80,589824,4.22635570984653e-09,244400,345424,1.2869441509246826,0.7576519250869751,0.7801089882850647,0.8271213173866272,0.01488543301820755,0.0705646499991417,0.13030686974525452,20,589824,0.4143608940972222,-8.374033953492336,0.02959230573123328,0.02959230573123328
82,589824,4.484562943218862e-09,232452,357372,1.1803587675094604,0.7232909202575684,0.7890228629112244,0.8037335872650146,0.017474576830863953,0.07321511954069138,0.1346084475517273,20,589824,0.39410400390625,-8.348279876052965,0.025754077439371414,0.025754077439371414
84,589824,4.806007591895423e-09,235620,354204,1.0683108568191528,0.7149762511253357,0.7818713784217834,0.8072823286056519,0.016717595979571342,0.07421271502971649,0.14174094796180725,20,589824,0.39947509765625,-8.318215547490569,0.03006432856239627,0.03006432856239627
86,589824,5.111969958448981e-09,238664,351160,1.1186096668243408,0.715825617313385,0.7718196511268616,0.7893627882003784,0.01560771744698286,0.07499665021896362,0.13345122337341309,20,589824,0.4046359592013889,-8.291411707063697,0.026803840426872227,0.026803840426872227
88,589824,5.4226405588053694e-09,237792,352032,1.0908833742141724,0.7334897518157959,0.7594172954559326,0.7922588586807251,0.015572434291243553,0.07896817475557327,0.14041264355182648,20,589824,0.4031575520833333,-8.265789181937578,0.025622525126118845,0.025622525126118845
90,589824,5.7336801972951434e-09,239854,349970,1.1018927097320557,0.7142900824546814,0.7569794058799744,0.7964663505554199,0.01646418124437332,0.07577109336853027,0.13834248483181,20,589824,0.4066535101996528,-8.241566533995618,0.024222647941959607,0.024222647941959607
92,589824,6.114260209244549e-09,247502,342322,1.0756391286849976,0.7218937873840332,0.7625722289085388,0.8054144382476807,0.016751380637288094,0.08547002077102661,0.16031385958194733,20,589824,0.4196200900607639,-8.213656082614454,0.02791045138116388,0.02791045138116388
94,589824,6.392634421814591e-09,247370,342454,1.18691086769104,0.7367510199546814,0.7727224230766296,0.8387517929077148,0.01714435964822769,0.07741440087556839,0.1433318555355072,20,589824,0.4193962944878472,-8.194320131031226,0.019335951583228095,0.019335951583228095
96,589824,6.652645101468124e-09,239736,350088,1.08780038356781,0.7319155335426331,0.7786548733711243,0.8420096635818481,0.016543198376893997,0.07916624844074249,0.14776253700256348,20,589824,0.4064534505208333,-8.177005644235471,0.017314486795754647,0.017314486795754647
98,589824,6.834774080033412e-09,233498,356326,1.0781811475753784,0.7324023842811584,0.7692031860351562,0.7968560457229614,0.017691800370812416,0.08317843824625015,0.1515430510044098,20,589824,0.3958774142795139,-8.165275836241207,0.011729807994264263,0.011729807994264263
0,589824,1.650625809808664e-14,146880,442944,0.04390513151884079,0.014147883281111717,0.057595208287239075,0.015773605555295944,0.32500001788139343,0.8614243268966675,0.9310117363929749,21,589824,0.2490234375,-13.782351368381013,,
2,589824,1.284074300882121e-13,185982,403842,0.2473209798336029,0.07519838213920593,0.17233507335186005,0.09903392940759659,0.05964018031954765,0.3083040416240692,0.6969652771949768,21,589824,0.3153177897135417,-12.891409845792472,0.8909415225885411,0.8909415225885411
4,589824,1.280462416869757e-13,88580,501244,0.09938777983188629,0.05385088175535202,0.26936259865760803,0.104216068983078,0.10381576418876648,0.464167982339859,0.8052607774734497,21,589824,0.1501803927951389,-12.89263316408006,-0.0012233182875878157,0.0012233182875878157
6,589824,2.457496825394173e-13,78678,511146,0.12316683679819107,0.05879625678062439,0.38857409358024597,0.1723221093416214,0.09104196727275848,0.43088284134864807,0.7515188455581665,21,589824,0.133392333984375,-12.609507034519096,0.28312612956096395,0.28312612956096395
8,589824,3.845019734462912e-13,105522,484302,0.13802310824394226,0.0786019042134285,0.44302478432655334,0.23253360390663147,0.06896191835403442,0.3282632827758789,0.6099012494087219,21,589824,0.17890421549479166,-12.415101426851795,0.19440560766730108,0.19440560766730108
10,589824,5.599569202416332e-13,140984,448840,0.17306756973266602,0.1386236995458603,0.4954267144203186,0.29169851541519165,0.041033025830984116,0.19805793464183807,0.3805112838745117,21,589824,0.23902723524305555,-12.251845383745609,0.1632560431061858,0.1632560431061858
12,589824,7.252328620456494e-13,166794,423030,0.23656396567821503,0.21220646798610687,0.5192264318466187,0.3284434676170349,0.032339293509721756,0.15003538131713867,0.27541157603263855,21,589824,0.2827860514322917,-12.139522525202922,0.11232285854268653,0.11232285854268653
14,589824,8.839395144663587e-13,186462,403362,0.273513525724411,0.23844434320926666,0.5267572999000549,0.3527342975139618,0.029625337570905685,0.13774923980236053,0.25423410534858704,21,589824,0.316131591796875,-12.053577451539208,0.08594507366371396,0.08594507366371396
16,589824,1.1315030943453985e-12,206210,383614,0.34142738580703735,0.29128575325012207,0.5558098554611206,0.3857994079589844,0.021676931530237198,0.10371951013803482,0.20002424716949463,21,589824,0.3496127658420139,-11.94634425403334,0.10723319750586846,0.10723319750586846
18,589824,1.3444189338185364e-12,217392,372432,0.3803655505180359,0.3337893784046173,0.559988796710968,0.3974391520023346,0.018542541190981865,0.0917053073644638,0.17365404963493347,21,589824,0.3685709635416667,-11.871465379871848,0.07487887416149164,0.07487887416149164
20,589824,1.5577794046026106e-12,226758,363066,0.40584835410118103,0.3564203083515167,0.5612978339195251,0.4093981683254242,0.017617901787161827,0.08525829762220383,0.16239780187606812,21,589824,0.3844502766927083,-11.80749404226474,0.06397133760710894,0.06397133760710894
22,589824,1.812916678757548e-12,236972,352852,0.4528774619102478,0.3959355056285858,0.5654412508010864,0.42845264077186584,0.015723375603556633,0.07662507891654968,0.1477389633655548,21,589824,0.4017673068576389,-11.74162215552245,0.06587188674228983,0.06587188674228983
24,589824,2.124717068952009e-12,244876,344948,0.5032438039779663,0.426882266998291,0.569328784942627,0.4446561932563782,0.015085185877978802,0.07139531522989273,0.13768193125724792,21,589824,0.4151679144965278,-11.67269889317776,0.06892326234468982,0.06892326234468982
26,589824,2.470428375755951e-12,250614,339210,0.5442193150520325,0.45888689160346985,0.5699621438980103,0.46007800102233887,0.013251454569399357,0.06542731076478958,0.12836074829101562,21,589824,0.424896240234375,-11.607227732936224,0.0654711602415361,0.0654711602415361
28,589824,2.8204270516307695e-12,254238,335586,0.5833907127380371,0.4819850027561188,0.5769939422607422,0.47589418292045593,0.012681030668318272,0.06256341934204102,0.12267638742923737,21,589824,0.4310404459635417,-11.549685128515762,0.057542604420461885,0.057542604420461885
30,589824,3.198098470075239e-12,257604,332220,0.6164951324462891,0.5031768679618835,0.5811411738395691,0.4879974126815796,0.012600735761225224,0.06196720153093338,0.12081333249807358,21,589824,0.4367472330729167,-11.49510816837217,0.054576960143592146,0.054576960143592146
32,589824,3.618192767965156e-12,260210,329614,0.6580697894096375,0.5226970314979553,0.585684061050415,0.5008074045181274,0.01184812281280756,0.05884862318634987,0.11648283898830414,21,589824,0.4411655002170139,-11.441508298771568,0.05359986960060148,0.05359986960060148
34,589824,4.042252210040287e-12,262080,327744,0.6840925216674805,0.5402905344963074,0.5872529149055481,0.5139560699462891,0.011687271296977997,0.05863477289676666,0.11632326990365982,21,589824,0.4443359375,-11.393376592846538,0.04813170592503013,0.04813170592503013
36,589824,4.51855046434968e-12,263426,326398,0.7293741703033447,0.5565659999847412,0.594018280506134,0.526041567325592,0.011866710148751736,0.05786444619297981,0.1136106550693512,21,589824,0.4466179741753472,-11.345000863042214,0.0483757298043237,0.0483757298043237
38,589824,5.016767817139778e-12,264752,325072,0.7579967379570007,0.5696942806243896,0.5970394015312195,0.5390588641166687,0.011289810761809349,0.05712893605232239,0.11387638002634048,21,589824,0.4488661024305556,-11.29957599824838,0.045424864793833564,0.045424864793833564
40,589824,5.573232413763618e-12,265664,324160,0.7934691309928894,0.5840020775794983,0.5982216000556946,0.5512662529945374,0.011002619750797749,0.05572076141834259,0.11210401356220245,21,589824,0.4504123263888889,-11.253892845709201,0.04568315253917987,0.04568315253917987
42,589824,6.128359972268349e-12,265174,324650,0.833334743976593,0.5956050157546997,0.6008906960487366,0.5624814629554749,0.011022951453924179,0.056875862181186676,0.11347643285989761,21,589824,0.4495815700954861,-11.212655732706676,0.041237113002525305,0.041237113002525305
44,589824,6.799480683356007e-12,265078,324746,0.8669639229774475,0.6054638624191284,0.6098765134811401,0.576922595500946,0.010996762663125992,0.05547801032662392,0.11187273263931274,21,589824,0.4494188096788194,-11.16752425567103,0.04513147703564613,0.04513147703564613
46,589824,7.592418013735447e-12,264432,325392,0.8987756967544556,0.6194431781768799,0.6180246472358704,0.5907389521598816,0.011477431282401085,0.05492905527353287,0.10967280715703964,21,589824,0.4483235677083333,-11.119619889086948,0.04790436658408126,0.04790436658408126
48,589824,8.383272374901107e-12,262578,327246,0.9214966297149658,0.6268195509910583,0.6285316348075867,0.6032024025917053,0.010838684625923634,0.05458187684416771,0.11043194681406021,21,589824,0.4451802571614583,-11.076586423260956,0.04303346582599232,0.04303346582599232
50,589824,9.284704949319433e-12,261088,328736,0.9459003210067749,0.6365500688552856,0.6378834247589111,0.6152477860450745,0.011092046275734901,0.05536447837948799,0.11169031262397766,21,589824,0.4426540798611111,-11.032231892777022,0.04435453048393434,0.04435453048393434
52,589824,1.0220241319913725e-11,259814,330010,0.974397599697113,0.6415740251541138,0.6471487879753113,0.625412106513977,0.010938595049083233,0.055074017494916916,0.11034047603607178,21,589824,0.4404941134982639,-10.990538849536964,0.04169304324005729,0.04169304324005729
54,589824,1.1287205545218448e-11,258506,331318,0.980388343334198,0.650642991065979,0.6614775061607361,0.6379776000976562,0.010595498606562614,0.05462542176246643,0.11105351150035858,21,589824,0.4382765028211806,-10.947413566180526,0.043125283356438615,0.043125283356438615
56,589824,1.2439504287753422e-11,257490,332334,0.9914352297782898,0.6545423269271851,0.6708573698997498,0.6488467454910278,0.01066837552934885,0.05463901534676552,0.11019068956375122,21,589824,0.436553955078125,-10.905196925865681,0.04221664031484451,0.04221664031484451
58,589824,1.3673909227129855e-11,256008,333816,0.993533730506897,0.6633267998695374,0.6782029867172241,0.6585028171539307,0.010819974355399609,0.05490843951702118,0.11159025877714157,21,589824,0.4340413411458333,-10.864107307446618,0.041089618419063,0.041089618419063
60,589824,1.4884487739563745e-11,253938,335886,1.0029892921447754,0.6652942895889282,0.6813939809799194,0.6665574908256531,0.01125077810138464,0.0551394447684288,0.11120825260877609,21,589824,0.4305318196614583,-10.827266107319506,0.03684120012711212,0.03684120012711212
62,589824,1.6259164153931138e-11,253030,336794,1.011436104774475,0.6698842644691467,0.6879757046699524,0.673501193523407,0.011196300387382507,0.05526617541909218,0.1126822903752327,21,589824,0.4289923773871528,-10.788901784244155,0.03836432307535098,0.03836432307535098
64,589824,1.759255935374071e-11,253392,336432,1.0299575328826904,0.671000599861145,0.6952197551727295,0.6843036413192749,0.011267127469182014,0.05620540305972099,0.1144629642367363,21,589824,0.4296061197916667,-10.754670975076262,0.03423080916789267,0.03423080916789267
66,589824,1.904211163750169e-11,252344,337480,1.0335079431533813,0.6787316203117371,0.7057430148124695,0.6941670775413513,0.01114351861178875,0.05691437050700188,0.11487097293138504,21,589824,0.4278293185763889,-10.720284893049001,0.03438608202726101,0.03438608202726101
68,589824,2.0469015371560317e-11,250764,339060,1.0410364866256714,0.6783773899078369,0.7120669484138489,0.7025389671325684,0.011333364993333817,0.05787114426493645,0.11640027910470963,21,589824,0.4251505533854167,-10.688903047859373,0.031381845189628166,0.031381845189628166
70,589824,2.2019783565974116e-11,249888,339936,1.0428752899169922,0.6840925216674805,0.7212746143341064,0.7108770608901978,0.01147714164108038,0.0575217679142952,0.11694438755512238,21,589824,0.4236653645833333,-10.65718695405478,0.031716093804593726,0.031716093804593726
72,589824,2.357196729474431e-11,249600,340224,1.049548864364624,0.683440089225769,0.7280316352844238,0.7192880511283875,0.011514422483742237,0.05799679458141327,0.11856570094823837,21,589824,0.4231770833333333,-10.627604170144423,0.029582783910356625,0.029582783910356625
74,589824,2.5157421285060266e-11,248494,341330,1.0553197860717773,0.6900931596755981,0.7338840365409851,0.726986289024353,0.011457017622888088,0.05980426073074341,0.1209244504570961,21,589824,0.4213019476996528,-10.599333877498013,0.028270292646409345,0.028270292646409345
76,589824,2.6750280809895166e-11,247742,342082,1.0371226072311401,0.6883981823921204,0.7394320368766785,0.7361379265785217,0.011968094855546951,0.06082133576273918,0.12385868281126022,21,589824,0.4200269911024306,-10.57267165463162,0.026662222866393748,0.026662222866393748
78,589824,2.8393684972649602e-11,247158,342666,1.0506800413131714,0.6948831677436829,0.7422378659248352,0.7437583208084106,0.01183453481644392,0.06033387780189514,0.12307916581630707,21,589824,0.419036865234375,-10.546778240463418,0.0258934141682019,0.0258934141682019
80,589824,2.9991842342980135e-11,246118,343706,1.0489916801452637,0.693379282951355,0.7455645799636841,0.7500152587890625,0.012002373114228249,0.06246596947312355,0.12600459158420563,21,589824,0.4172736273871528,-10.522996855520413,0.02378138494300508,0.02378138494300508
82,589824,3.165772505253628e-11,245850,343974,1.0546327829360962,0.6971709728240967,0.7488738298416138,0.757262110710144,0.012190359644591808,0.062704898416996,0.12674395740032196,21,589824,0.4168192545572917,-10.499520297074053,0.023476558446359874,0.023476558446359874
84,589824,3.326295835992532e-11,245726,344098,1.0213119983673096,0.6957689523696899,0.7525404691696167,0.7647988796234131,0.012310460209846497,0.06368475407361984,0.13000252842903137,21,589824,0.4166090223524306,-10.478039127868897,0.021481169205156192,0.021481169205156192
86,589824,3.492199585064526e-11,245850,343974,1.0551726818084717,0.7002355456352234,0.7511289715766907,0.7730744481086731,0.012674394994974136,0.06488102674484253,0.13074232637882233,21,589824,0.4168192545572917,-10.45690094359899,0.021138184269906546,0.021138184269906546
88,589824,3.6513757295519866e-11,245448,344376,1.025238037109375,0.699835479259491,0.7561261653900146,0.7802614569664001,0.013078127056360245,0.06476728618144989,0.13190574944019318,21,589824,0.4161376953125,-10.437543475493085,0.01935746810590544,0.01935746810590544
90,589824,3.8116922812525544e-11,244316,345508,1.021901249885559,0.7044458985328674,0.753080427646637,0.7865396738052368,0.012741695158183575,0.06544803082942963,0.1324227750301361,21,589824,0.4142184787326389,-10.418882167306602,0.018661308186482373,0.018661308186482373
92,589824,3.959491415295169e-11,244006,345818,1.0372756719589233,0.7014736533164978,0.749421238899231,0.7901929020881653,0.013401309959590435,0.06798193603754044,0.13600075244903564,21,589824,0.4136928982204861,-10.40236059430572,0.016521573000883194,0.016521573000883194
94,589824,4.1181013460400706e-11,244712,345112,1.0167557001113892,0.7045956254005432,0.75217205286026,0.7940613627433777,0.01352610345929861,0.06765912473201752,0.1364215761423111,21,589824,0.4148898654513889,-10.385302969645046,0.017057624660672843,0.017057624660672843
96,589824,4.2686576495754025e-11,245426,344398,1.0354177951812744,0.7039223313331604,0.7506476640701294,0.7986735701560974,0.014195725321769714,0.06914100795984268,0.13807828724384308,21,589824,0.4161003960503472,-10.369708674632056,0.015594295012990145,0.015594295012990145
98,589824,4.4099366519612104e-11,245258,344566,1.0156152248382568,0.7095210552215576,0.7532269954681396,0.8021565079689026,0.013997504487633705,0.07028516381978989,0.14019930362701416,21,589824,0.4158155653211806,-10.35556764905853,0.014141025573525923,0.014141025573525923
